HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age_group,Cabin_Deck,Cabin_Number,Cabin_Side,Group,alone,Expenditure,spending
0,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,0,2,6,1073,0,6626,1,0.0,0
0,0,2,29.0,0,0.0,0.0,5.60947179518496,5.978885764901122,3.9318256327243257,0,3,5,1381,0,6628,1,716.0,1
0,0,2,19.0,0,0.0,6.951772164398911,0.0,1.0986122886681098,1.6094379124341003,1,2,5,1270,1,6630,1,1050.0,1
1,0,2,27.0,0,0.0,7.545389749611823,0.0,7.681560362559537,0.0,0,3,2,208,0,6631,1,4058.0,1
1,0,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,255,1,6633,1,0.0,0
1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,219,0,6634,0,0.0,0
1,1,2,64.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,664,0,6634,0,0.0,0
1,0,2,17.0,0,0.0,7.200424892944957,3.295836866004329,5.501258210544727,2.772588722239781,0,1,2,209,0,6635,0,1624.0,1
1,0,0,45.0,0,0.0,5.749392985908253,7.491087593534876,6.028278520230698,7.424165281042028,0,4,2,209,0,6635,0,4193.0,1
2,0,2,27.0,0,7.113956109566034,0.0,0.0,0.0,0.0,0,3,5,1271,1,6637,1,1228.0,1
0,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,0,3,6,1074,0,6638,1,0.0,0
0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6,1075,0,6639,1,0.0,0
1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1,3,2,247,1,6641,0,0.0,0
1,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,1,4,2,247,1,6641,0,0.0,0
0,1,2,59.0,0,0.0,0.0,0.0,0.0,0.0,1,5,6,1081,1,6642,1,0.0,0
0,0,2,20.0,0,0.0,1.9459101490553132,3.2188758248682006,0.0,6.511745329644728,0,2,5,1272,1,6643,1,702.0,1
0,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,1083,1,6645,1,0.0,0
0,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,1,4,6,1084,1,6646,1,0.0,0
0,0,1,29.0,0,1.0986122886681098,1.3862943611198906,7.31455283232408,3.295836866004329,0.0,1,3,5,1273,1,6647,1,1532.0,1
0,0,2,16.0,0,5.0055204544068115,0.0,5.583496308781699,0.0,0.0,0,1,5,1274,1,6649,1,413.2347328244275,1
0,0,2,48.0,0,2.5649493574615367,0.0,0.0,0.0,6.680854678790215,0,4,6,1077,0,6650,1,808.0,1
0,0,1,39.0,0,0.0,4.248495242049359,3.4011973816621555,6.052089168924417,2.9444389791664403,0,4,1,869,1,6652,1,540.0,1
0,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6,1086,1,6654,0,0.0,0
0,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1086,1,6654,0,0.0,0
0,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6,1086,1,6654,0,0.0,0
2,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4,422,0,6655,1,0.0,0
1,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,221,0,6656,1,0.0,0
2,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,1,4,5,1383,0,6659,1,0.0,0
0,0,2,47.0,0,6.3818160174060985,0.0,3.871201010907891,1.3862943611198906,3.9889840465642745,0,4,5,1384,0,6660,1,693.0,1
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,6,1087,1,6662,0,0.0,0
0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6,1087,1,6662,0,0.0,0
0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1087,1,6662,0,0.0,0
0,0,2,20.0,0,5.998936561946683,3.258096538021482,2.302585092994046,5.924255797414532,0.0,0,2,6,1079,0,6663,0,809.0,1
0,0,2,35.0,0,4.51085950651685,0.0,6.486160788944089,3.784189633918261,2.833213344056216,0,4,5,1385,0,6663,0,804.0,1
0,0,2,18.0,0,0.0,0.0,6.71901315438526,0.0,0.0,1,2,6,1088,1,6664,1,827.0,1
1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,222,0,6665,0,0.0,0
1,0,2,18.0,0,1.6094379124341003,7.198931240688173,0.0,0.0,5.209486152841421,0,2,1,222,0,6665,0,1523.0,1
1,0,2,53.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,222,0,6665,0,0.0,0
1,0,0,35.0,0,0.0,7.826044013518965,0.0,0.0,8.61195776786066,0,4,1,222,0,6665,0,8000.0,1
1,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,1,4,2,248,1,6667,1,0.0,0
0,0,2,68.0,0,0.0,0.0,6.476972362889683,0.0,5.480638923341991,1,5,6,1089,1,6668,0,888.0,1
0,0,2,27.0,0,2.8903717578961645,4.189654742026425,4.31748811353631,7.3453648404168685,2.9444389791664403,0,3,6,1089,1,6668,0,1722.0,1
0,0,0,28.0,0,3.4965075614664802,0.0,5.720311776607412,5.676753802268282,1.0986122886681098,1,3,4,423,0,6669,1,629.0,1
0,0,2,37.0,0,6.762729506931879,3.58351893845611,0.0,0.0,0.0,0,4,5,1278,1,6670,1,899.0,1
2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,4,5,1279,1,6671,0,0.0,0
2,0,2,31.0,0,6.910750787961936,0.0,5.570113929769594,0.0,0.0,1,4,5,1279,1,6671,0,1263.464,1
2,0,0,14.0,0,7.53955882930103,0.0,2.772588722239781,0.0,0.0,0,1,4,440,1,6671,0,1895.0,1
2,0,2,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1387,0,6672,0,0.0,0
2,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1387,0,6672,0,0.0,0
2,0,1,30.0,0,4.356708826689592,4.276666119016055,7.045776576879511,0.0,0.0,0,3,4,424,0,6672,0,1295.0,1
2,1,2,11.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1387,0,6672,0,0.0,0
0,0,2,45.0,0,7.3752557780097545,0.0,0.0,0.0,2.6390573296152584,0,4,4,425,0,6673,1,1608.0,1
1,0,2,29.0,0,0.0,6.7357800142423265,0.0,7.458186157340487,2.4849066497880004,0,3,4,426,0,6674,0,2585.0,1
1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4,4,426,0,6674,0,0.0,0
1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,4,426,0,6674,0,0.0,0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,4,426,0,6674,0,0.0,0
1,0,2,25.0,0,0.0,1.6094379124341003,0.0,7.330405211844402,6.16541785423142,0,2,4,426,0,6674,0,2004.0,1
0,0,2,60.0,0,6.56244409369372,3.2188758248682006,0.0,0.0,5.14166355650266,0,5,5,1388,0,6675,0,901.0,1
0,0,1,24.0,0,4.127134385045092,0.0,0.0,0.0,7.310550158534422,0,2,4,427,0,6675,0,1556.0,1
1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,4,3,200,1,6676,1,0.0,0
0,0,2,36.0,0,5.1550578564743565,5.8916442118257715,6.240275845170769,3.5553480614894135,0.0,1,4,6,1082,0,6680,1,1079.3058333333333,1
0,0,0,22.0,0,0.0,6.726233402358747,5.945420608606575,0.0,2.5649493574615367,1,2,5,1280,1,6681,1,1226.0,1
0,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4,6,1083,0,6683,1,0.0,0
1,0,2,57.0,0,0.0,5.389071729816501,0.0,9.050523670522297,0.0,0,5,2,210,0,6684,0,8740.0,1
1,0,2,30.0,0,0.0,7.345655153833858,5.817111159963204,4.969813299576001,6.639875833826536,1,3,2,210,0,6684,0,2790.4497607655503,1
1,0,2,46.0,0,0.0,5.916202062607435,0.0,7.78155595923534,7.40184157874383,0,4,2,210,0,6684,0,4403.0,1
0,0,2,28.0,0,4.143134726391533,5.313205979041787,6.297109319933935,0.0,5.1414686057271135,1,3,5,1390,0,6691,1,975.9666666666667,1
1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,256,1,6692,1,0.0,0
0,0,2,55.0,0,0.0,0.0,6.579251212010101,5.616771097666572,0.0,0,5,4,428,0,6693,1,993.0,1
0,1,2,66.0,0,0.0,0.0,0.0,0.0,0.0,1,5,6,1084,0,6694,1,0.0,0
0,0,2,20.0,0,0.0,0.6931471805599453,3.5553480614894135,0.0,6.652863029353347,0,2,6,1085,0,6697,1,809.0,1
0,0,1,31.0,0,5.480638923341991,5.7745515455444085,0.0,0.0,4.8283137373023015,0,4,5,1393,0,6698,1,684.0,1
2,0,2,13.0,0,0.0,0.0,0.0,0.0,0.0,0,1,4,429,0,6699,1,0.0,0
0,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,1,4,6,1087,0,6702,1,0.0,0
1,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,224,0,6706,0,0.0,0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,224,0,6706,0,0.0,0
0,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,1,4,6,1091,1,6707,1,0.0,0
1,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,67,0,6708,0,0.0,0
1,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,67,0,6708,0,0.0,0
1,0,2,36.0,0,6.902742737158593,6.267200548541362,0.0,2.0794415416798357,7.154615356913663,0,4,0,67,0,6708,0,2806.0,1
1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0,67,0,6708,0,0.0,0
1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0,67,0,6708,0,0.0,0
1,1,0,41.0,1,0.0,0.0,0.0,0.0,0.0,1,4,0,67,0,6708,0,0.0,0
0,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6,1092,1,6709,1,0.0,0
2,0,2,25.0,1,6.291167334369628,5.638354669333745,6.5722825426940075,0.0,0.0,0,2,3,210,0,6711,1,1532.7830687830688,1
0,0,0,24.0,0,6.55250788703459,0.0,0.0,0.0,0.0,0,2,5,1395,0,6713,1,700.0,1
0,0,2,37.0,0,2.9444389791664403,5.476463551931511,0.0,6.270988431858299,0.0,0,4,6,1088,0,6718,0,784.0,1
0,1,2,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,6,1088,0,6718,0,0.0,0
0,1,2,8.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1088,0,6718,0,0.0,0
2,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,1,4,5,1396,0,6719,1,0.0,0
1,0,2,44.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0,81,1,6720,1,0.0,0
0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6,1095,1,6721,1,0.0,0
1,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4,445,1,6722,0,0.0,0
1,0,0,27.0,0,0.0,3.5263605246161616,2.302585092994046,7.521859252201629,7.618742377670413,0,3,4,445,1,6722,0,3924.0,1
1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1,4,4,445,1,6722,0,0.0,0
1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1,3,2,213,0,6724,0,0.0,0
1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,213,0,6724,0,0.0,0
1,0,2,32.0,0,0.0,5.968707559985366,4.110873864173311,8.520388082312756,5.356586274672012,0,4,2,214,0,6725,1,5676.0,1
0,0,2,29.0,0,4.23410650459726,4.31748811353631,6.570882962339584,3.6375861597263857,2.772588722239781,1,3,6,1089,0,6726,1,907.0,1
0,0,2,29.0,0,0.0,5.75890177387728,0.0,5.16338413516759,5.82600010738045,1,3,6,1090,0,6727,1,827.7548500881834,1
1,0,2,41.0,0,0.0,5.918893854273146,0.0,7.43955930913332,3.091042453358316,0,4,0,82,1,6729,0,2093.0,1
1,1,0,48.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0,82,1,6729,0,0.0,0
1,0,2,27.0,0,7.887959336599945,2.772588722239781,0.0,4.700480365792417,1.0986122886681098,0,3,0,82,1,6729,0,2790.0,1
0,0,2,14.0,0,0.0,1.9459101490553132,6.674561391814426,3.912023005428146,0.0,1,1,6,1096,1,6730,1,846.0,1
0,0,2,32.0,0,8.0507033814703,1.0986122886681098,0.0,0.0,0.0,0,4,5,1397,0,6731,1,3137.0,1
1,0,0,47.0,0,0.0,7.90100705199242,0.0,6.51025834052315,2.1972245773362196,1,4,2,249,1,6734,0,3378.0,1
1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,249,1,6734,0,0.0,0
1,1,0,37.0,1,0.0,0.0,0.0,0.0,0.0,1,4,2,249,1,6734,0,0.0,0
1,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,1,4,2,249,1,6734,0,0.0,0
2,0,2,33.0,0,7.2254814727822945,0.0,3.1780538303479458,6.825460036255307,1.9459101490553132,1,4,3,203,1,6736,1,2322.0,1
0,0,2,44.0,0,0.0,6.5722825426940075,5.1647859739235145,0.0,0.0,1,4,6,1097,1,6739,1,888.0,1
0,0,2,37.0,0,0.0,7.0825485693553,1.6094379124341003,6.1224928095143865,4.276666119016055,1,4,6,1098,1,6741,0,1720.0,1
0,0,1,18.0,0,4.6443908991413725,0.0,5.204006687076795,7.385230923066573,3.1354942159291497,0,2,5,1286,1,6741,0,1917.0,1
0,0,2,33.0,0,7.161622002939187,1.0986122886681098,0.0,0.0,0.6931471805599453,1,4,5,1287,1,6742,1,1291.0,1
2,0,2,21.0,0,7.126890808898808,0.0,7.02108396428914,0.0,1.3862943611198906,0,2,5,1399,0,6744,0,2366.0,1
2,0,2,38.0,0,7.4489161025442,2.833213344056216,3.6888794541139363,0.0,3.8918202981106265,0,4,5,1399,0,6744,0,1820.0,1
2,0,0,16.0,0,7.198931240688173,0.0,7.869019376499023,0.0,0.0,0,1,3,212,0,6744,0,3951.0,1
2,1,2,58.0,0,0.0,0.0,0.0,0.0,0.0,0,5,4,431,0,6744,0,0.0,0
2,0,2,41.0,0,7.093404625868766,6.6293632534374485,4.948759890378168,0.0,0.0,0,4,4,431,0,6744,0,2099.0,1
0,0,1,28.0,0,6.302618975744905,0.0,6.218600119691729,0.0,0.0,0,3,5,1400,0,6745,1,1046.0,1
0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6,1092,0,6746,1,0.0,0
1,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,1,4,2,215,0,6747,1,0.0,0
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5,1289,1,6748,0,0.0,0
2,0,2,7.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1289,1,6748,0,0.0,0
2,0,2,25.0,0,7.384610383176974,3.4011973816621555,1.9459101490553132,0.0,0.0,0,2,5,1289,1,6748,0,1645.0,1
2,0,2,34.0,0,6.154858094016418,0.0,5.570113929769594,3.828641396489095,6.29156913955832,0,4,3,205,1,6748,0,1315.464,1
0,0,2,21.0,0,0.0,2.6390573296152584,6.70196036600254,0.0,0.0,1,2,6,1093,0,6749,1,826.0,1
0,0,2,29.0,0,0.0,4.564348191467836,6.052089168924417,0.6931471805599453,5.8998973535824915,0,3,6,1094,0,6750,1,884.0,1
2,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,5,1290,1,6751,0,0.0,0
2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,0,4,4,446,1,6751,0,0.0,0
1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,226,0,6753,0,0.0,0
1,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1,226,0,6753,0,0.0,0
1,0,2,25.0,1,0.0,8.345217926676428,0.0,1.0986122886681098,6.799055862058796,1,2,2,250,1,6754,1,5107.0,1
0,0,2,23.0,0,0.0,0.0,2.5649493574615367,6.588926477533519,2.995732273553991,0,2,5,1402,0,6756,0,757.0,1
0,0,1,46.0,0,0.0,0.0,6.612041034833092,1.6094379124341003,1.9459101490553132,1,4,6,1095,0,6756,0,753.0,1
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1095,0,6756,0,0.0,0
2,0,2,53.0,0,7.583247524303362,0.0,6.455198563340122,0.0,0.0,0,5,5,1292,1,6757,1,2599.0,1
0,0,0,25.0,0,4.343805421853684,6.398594934535208,0.0,0.0,3.258096538021482,0,2,5,1403,0,6758,1,701.0,1
2,0,1,30.0,0,3.9512437185814275,0.0,7.2254814727822945,0.0,1.791759469228055,1,3,5,1404,0,6760,1,1429.0,1
2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,5,1405,0,6761,0,0.0,0
2,0,2,20.0,0,0.0,0.0,0.0,0.0,0.0,0,2,4,432,0,6761,0,0.0,0
0,0,0,54.0,0,0.0,6.558197802812269,0.0,0.0,0.0,0,5,5,1293,1,6762,1,704.0,1
0,0,2,20.0,0,0.0,4.584967478670572,6.587550014824796,3.295836866004329,4.653960350157523,1,2,6,1097,0,6763,1,952.0,1
2,0,2,32.0,0,7.9854843567338225,4.110873864173311,6.546785410760524,0.0,0.0,0,4,5,1294,1,6764,0,3693.0,1
2,0,2,31.0,0,4.343805421853684,0.0,7.782807262839695,4.634728988229636,3.1780538303479458,1,4,5,1294,1,6764,0,2599.0,1
2,1,2,55.0,0,0.0,0.0,0.0,0.0,0.0,1,5,5,1295,1,6765,1,0.0,0
0,0,1,16.0,0,5.991464547107982,0.0,1.3862943611198906,0.0,4.927253685157205,0,1,6,1098,0,6766,0,539.0,1
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1098,0,6766,0,0.0,0
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1098,0,6766,0,0.0,0
0,0,2,33.0,0,3.871201010907891,0.0,0.0,5.126508220350009,8.022240916806537,0,4,5,1407,0,6773,1,3261.427976686095,1
0,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,1,4,6,1100,0,6774,0,0.0,0
0,1,2,6.0,0,0.0,0.0,0.0,0.0,0.0,0,0,6,1100,0,6774,0,0.0,0
0,0,2,33.0,0,0.0,0.0,6.558197802812269,0.0,0.0,0,4,5,1408,0,6774,0,704.0,1
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,1101,1,6775,1,0.0,0
0,0,0,24.0,0,0.6931471805599453,0.0,0.0,6.539585955617669,0.0,0,2,5,1409,0,6776,1,692.0,1
0,0,2,47.0,0,0.0,6.63200177739563,0.0,0.0,7.257002707092073,0,4,5,1299,1,6778,1,2175.0,1
1,0,2,37.0,0,0.0,8.97727273946428,5.602118820879701,0.6931471805599453,5.777652323222656,1,4,1,258,1,6779,0,8513.0,1
1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,258,1,6779,0,0.0,0
1,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,258,1,6779,0,0.0,0
1,0,2,11.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,258,1,6779,0,0.0,0
1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,251,1,6780,0,0.0,0
1,0,2,39.0,0,7.681560362559537,3.4339872044851463,7.29505641646263,6.940346335683395,0.0,1,4,2,251,1,6780,0,4701.127962085308,1
0,0,1,15.0,0,5.0055204544068115,0.0,6.280395838960195,4.290459441148391,0.0,0,1,5,1300,1,6782,1,753.2347328244275,1
0,0,0,60.0,0,0.0,0.0,0.0,2.1972245773362196,6.54965074223381,0,5,6,1102,1,6784,0,706.0,1
0,0,2,49.0,0,0.0,5.905361848054571,0.0,0.0,5.996452088619021,1,4,6,1102,1,6784,0,767.0,1
0,0,1,23.0,0,2.1972245773362196,5.159055299214529,0.0,6.959398512133975,0.0,0,2,5,1410,0,6786,1,1233.0,1
0,0,2,9.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1411,0,6787,0,0.0,0
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,5,1411,0,6787,0,0.0,0
0,0,2,17.0,0,4.6913478822291435,1.6094379124341003,7.549082710812286,2.6390573296152584,0.0,0,1,5,1411,0,6787,0,2023.0,1
0,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,4,5,1411,0,6787,0,0.0,0
0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,5,1411,0,6787,0,0.0,0
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,5,1411,0,6787,0,0.0,0
0,0,2,26.0,0,4.736198448394496,3.6635616461296463,0.0,0.0,6.447305862541213,0,3,5,1411,0,6787,0,781.0,1
0,0,2,56.0,0,1.0986122886681098,6.602587892189336,0.0,4.276666119016055,0.0,0,5,6,1103,0,6788,1,809.0,1
2,0,0,26.0,0,6.7650389767805414,0.0,0.0,0.0,0.0,1,3,3,213,0,6789,1,866.0,1
2,0,2,41.0,0,4.983606621708336,0.0,7.776535028185241,3.4339872044851463,3.713572066704308,1,4,5,1412,0,6792,1,2598.0,1
2,0,2,27.0,0,3.044522437723423,0.0,6.90875477931522,3.6109179126442243,0.0,1,3,3,206,1,6794,1,1056.0,1
0,0,2,31.0,0,6.154858094016418,0.0,0.0,5.209486152841421,3.970291913552122,0,4,6,1104,0,6796,1,704.0,1
0,0,2,40.0,0,1.3862943611198906,0.0,4.127134385045092,0.0,6.610696044717759,1,4,5,1414,0,6798,1,806.0,1
1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1,4,2,252,1,6799,1,0.0,0
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,6,1105,0,6800,1,0.0,0
1,0,2,50.0,1,0.0,8.894807371368625,4.919980925828125,4.584967478670572,6.089044875446846,1,4,1,259,1,6801,1,7966.0,1
1,0,0,42.0,0,7.468513271496337,6.248042874508429,0.0,2.5649493574615367,6.511745329644728,0,4,0,68,0,6802,1,2951.0,1
1,0,2,50.0,0,3.970291913552122,6.904750769961838,0.0,6.55250788703459,0.6931471805599453,0,4,4,449,1,6805,1,1749.0,1
0,0,2,39.0,0,2.70805020110221,6.369900982828227,5.739792912179234,0.0,0.0,1,4,6,1104,1,6806,1,907.0,1
0,0,2,27.0,0,0.0,5.111400159528728,5.262690188904886,3.6635616461296463,6.396929655216146,0,3,5,1416,0,6808,1,993.9024822695035,1
2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,1,2,4,450,1,6810,0,0.0,0
2,0,2,30.0,0,6.645090969505644,2.4849066497880004,7.606387389772652,0.0,0.0,1,3,4,450,1,6810,0,2789.0,1
2,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,4,1155,1,6810,0,0.0,0
2,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,1,4,4,450,1,6810,0,0.0,0
2,1,0,68.0,0,0.0,0.0,0.0,0.0,0.0,1,5,4,450,1,6810,0,0.0,0
0,0,0,22.0,0,3.6635616461296463,2.995732273553991,5.855071922202427,5.384495062789089,4.7535901911063645,0,2,5,1417,0,6813,1,737.0,1
2,0,0,36.0,0,7.200424892944957,1.9459101490553132,8.963288275610298,0.0,0.0,1,4,4,451,1,6814,1,9155.0,1
0,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0,6,1108,0,6816,0,0.0,0
0,0,2,28.0,0,6.851184927493743,0.0,0.0,0.0,4.330733340286331,0,3,6,1108,0,6816,0,1019.0,1
0,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4,6,1108,0,6816,0,0.0,0
0,0,2,10.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1108,0,6816,0,0.0,0
0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,6,1108,0,6816,0,0.0,0
0,1,2,9.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1108,0,6816,0,0.0,0
0,0,2,37.0,0,3.091042453358316,4.007333185232471,1.791759469228055,5.187385805840755,6.068425588244111,0,4,5,1304,1,6817,1,689.0,1
0,0,2,31.0,0,3.4965075614664802,7.889084407035514,0.0,0.0,2.302585092994046,1,4,5,1418,0,6818,1,2708.0,1
0,0,2,31.0,0,5.1550578564743565,0.0,0.0,7.307202314764738,0.0,0,4,5,1419,0,6820,1,1662.3058333333333,1
0,0,2,43.0,0,4.962844630259907,7.097548850614793,0.0,0.0,5.3230099791384085,0,4,5,1420,0,6821,1,1554.0,1
0,0,2,15.0,0,0.0,6.278521424165844,3.4011973816621555,0.0,5.099866427824199,0,1,5,1305,1,6822,1,724.0,1
0,0,2,58.0,0,4.85591685766648,0.0,0.0,6.09807428216624,0.0,1,5,6,1108,1,6824,1,571.498452012384,1
2,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5,1306,1,6825,0,0.0,0
2,0,2,24.0,0,8.155362120328135,0.0,7.1204443723924875,1.0986122886681098,5.54907608489522,0,2,5,1306,1,6825,0,4975.0,1
0,0,2,49.0,0,0.0,4.248495242049359,4.532599493153256,7.3783837129967145,2.772588722239781,0,4,6,1109,1,6826,1,1776.0,1
1,0,0,73.0,0,5.204006687076795,0.6931471805599453,6.734591659972948,7.870547844507712,7.575584651557793,0,5,0,84,1,6827,0,5589.0,1
1,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,84,1,6827,0,0.0,0
1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0,84,1,6827,0,0.0,0
1,1,2,12.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,84,1,6827,0,0.0,0
0,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,1,0,6,1109,0,6829,0,0.0,0
0,0,2,49.0,0,5.87493073085203,6.1092475827643655,2.1972245773362196,0.0,0.0,0,4,6,1109,0,6829,0,812.0,1
0,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,0,4,6,1109,0,6829,0,0.0,0
0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2,6,1111,0,6831,1,0.0,0
2,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,4,5,1421,0,6832,1,0.0,0
0,0,2,23.0,0,2.0794415416798357,0.0,0.0,6.57507584059962,6.68586094706836,1,2,4,452,1,6833,1,1523.0,1
0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,6,1111,1,6834,1,0.0,0
2,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,1,4,4,435,0,6837,1,0.0,0
0,0,2,36.0,0,7.556427969440253,0.0,0.0,1.0986122886681098,0.0,0,4,5,1307,1,6839,1,1914.0,1
2,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5,1422,0,6840,1,0.0,0
2,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,1,3,4,454,1,6841,1,0.0,0
1,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,260,1,6843,0,0.0,0
1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,260,1,6843,0,0.0,0
2,0,0,23.0,0,4.276666119016055,0.0,7.227662498728654,0.0,6.792344427470809,0,2,4,455,1,6844,1,2337.0,1
1,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,214,0,6848,1,0.0,0
0,0,2,22.0,0,6.601230118728877,4.9344739331306915,4.982861014968476,0.0,0.0,0,2,5,1424,0,6850,0,1017.891181988743,1
